rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
91,Northern Iowa,MVC,10-8,111.29775981402656,84,102.99015473382102,119,0.7093276617638523,91,18.09712638190522,12.902873618094779,12.097126381905223,7.902873618094776,4-3,0.5656990331927004,0.5446082968768704,0.598841618831862,0.5648559385940514,0.5446082968768704,0.5759921415385011,0.8116599312685983,0.7801221565843476,108.80441675153317,104.30557327539532,108.00308871900417,104.20853764597386,104.69550850882806,102.69891436566786,116.28475591875934,108.00032693973245,0.7005543026513495,4,-0.027588386566922307,509.0,511.0,488.05,1.0429259297203155,1.0470238705050712,0.5636885768420759,0.5714285714285714,-2.7055489482845214,129,230,66.60310545851439
92,Maryland,B10,11-7,104.96257599936038,188,97.1500640390986,32,0.708785095775511,92,15.756699325793651,15.243300674206349,7.756699325793647,12.243300674206349,3-4,0.53357263405088,0.3628457727818668,0.8018577017593295,0.6476796038769093,0.3628457727818667,0.8043382109791828,0.7217834916724006,0.8958523767198581,107.44191818671383,105.48577391339397,110.13604613408337,102.87335056626384,101.43622198967587,94.19345543348042,98.62543941831905,95.46842788700471,0.5924582096577484,4,0.003091793122545039,458.0,468.0,466.78749999999997,0.9811745173124816,1.0025975417079507,0.8056738697898729,0.42857142857142855,-1.7113379749261832,102,174,65.73989412867218
93,Western Carolina,SC,15-3,108.4844454626159,132,100.74291658256512,75,0.7008610525262255,93,24.5596501049656,6.440349895034402,13.559650104965598,4.440349895034401,4-1,0.3774181434009934,0.3408340625364356,0.4725367536488436,0.3928551775389077,0.3408340625364356,0.43042598281847083,0.9038607452351152,0.9166953672102905,105.26132361152729,107.1107880799233,104.76163331072038,107.72253321135226,108.07407536903224,96.52034004367762,0,0,0,0,0.08114658946212772,365.0,330.0,334.7125,1.0904881054636442,0.9859207528849386,0.41422953249909666,0.8,-0.3565726264554202,66,55,67.45868675091413
94,Minnesota,B10,12-5,109.66061355691099,106,101.94459837095704,97,0.6982648137778765,94,16.690217479964737,14.309782520035267,7.6902174799647325,12.309782520035267,3-3,0.4502143475791547,0.2720673671980586,0.7768171449444976,0.6152131753829085,0.2720673671980585,0.8039433698845764,0.7413720922531052,0.9502424838676081,105.78967096434748,108.4238823472029,110.16376054533741,104.30594508739233,105.95610969618927,102.1058909949001,114.66444612285616,107.64644450059406,0.6739960596190383,2,0.007505996388699532,427.0,442.0,412.3,1.035653650254669,1.0720349260247393,0.8155688948588958,0.5,-1.498700706234077,98,166,67.70744673658763
95,Massachusetts,A10,11-6,113.40144082546259,63,105.49118679324056,167,0.6966776831734992,95,18.58060832083277,11.419391679167228,9.580608320832773,8.419391679167227,2-3,0.4551845848565844,0.382609060323927,0.6293658437349621,0.5203133031754081,0.382609060323927,0.6121161317430622,0.8563254710375102,0.9312453669875738,104.6390865028601,106.39383792644483,106.43073675028378,105.52571328486857,111.30273526620859,106.14648995134746,97.33274250824198,93.2350658558521,0.6211971971240147,1,-0.06632384933226398,376.0,358.0,334.92500000000007,1.1226393968798982,1.06889602149735,0.6054816271307929,0.4,-2.932037382954352,139,296,69.92141630628048
96,Louisiana Tech,CUSA,12-6,107.30613474622625,153,99.84560627535222,60,0.696079729887869,96,21.541677681808387,9.45832231819161,11.541677681808391,4.458322318191612,2-1,0.43652173023792834,0.4293977729429174,0.47214151671298316,0.43121539415494586,0.42939777294291753,0.43291941404122253,0.8721774823874792,0.8395684247343698,106.51238108243383,105.12321330244563,103.82250886390939,104.42469908423557,106.97759395191702,106.23637461511048,106.06871984741782,97.99328880460656,0.7131360557605102,2,-0.014970466824126949,217.0,209.0,203.54999999999998,1.0660771309260624,1.026774748219111,0.4238681595785085,0.6666666666666666,-2.0951069777487574,114,211,66.35492159409536
97,Rutgers,B10,10-7,100.40422862388812,284,93.46422895308136,6,0.6950198469730454,97,14.583777135072177,16.416222864927825,6.583777135072177,13.416222864927823,2-4,0.5985247714128475,0.4702975939382037,0.8336079301163615,0.6972006444958025,0.4702975939382037,0.8219973223024819,0.6752074593248818,0.8270183582802109,108.92811660200769,103.97064279715403,112.21548086274841,102.03769491440697,98.83951705625348,94.26672834538799,101.60417893849319,97.64269747812828,0.6123859581267354,7,0.049932939286634004,415.0,450.0,438.4375,0.9465431218816821,1.0263720598717034,0.8170213475251054,0.3333333333333333,-1.0955973483747832,86,91,68.21220945325412
98,Penn St.,B10,9-9,110.41748400261241,98,102.86460484000182,114,0.6931380387046201,98,13.77565059395281,17.224349406047192,7.7756505939528076,12.224349406047192,3-4,0.5677934026442897,0.3974499309586992,0.8354760010073605,0.6590835644854086,0.3974499309586992,0.8029820629250988,0.7277258438003751,0.8927880346348366,108.45435992714098,104.66852112209426,110.26367470618543,102.64157923404441,112.36110714631688,103.74465144404446,114.8769063301461,106.65495082995906,0.7014090298657996,4,-0.07679072281380028,535.0,580.0,508.55000000000007,1.0520106184249336,1.1404974928718905,0.7854853270346497,0.42857142857142855,-3.461675715094664,155,308,71.41906647272006
99,Yale,Ivy,11-6,110.51995329734265,94,103.00265031472983,120,0.6921256185074661,99,19.045129755777133,9.954870244222867,10.04512975577713,3.9548702442228683,2-0,0.4674973975787887,0.48654165168470404,0.324665491784424,0.47296501684471964,0.48654165168470404,0.45841862237330794,0.8504273381203163,0.8250622444085124,107.56404667464804,105.58580616852653,107.32457221008688,106.4628975270155,116.73576008765443,102.16088955675121,113.7915568705304,103.88050237370396,0.7403832953971247,2,-0.006594920395290416,169.0,140.0,140.0125,1.2070350861530221,0.9999107222569414,0.4807108108047886,1.0,-2.0754541896597916,113,191,65.73960997620777
100,McNeese St.,Slnd,15-2,112.10865592086003,73,104.62933009008071,152,0.6886923980312333,100,27.110268303041156,3.889731696958843,16.110268303041156,1.889731696958842,4-0,0.3379405527664276,0.37833930501897917,0.20664460794563505,0.28942483115262896,0.37833930501897917,0.2252088222491537,0.9247646064367095,0.8717659175491075,104.90481377330698,107.34677907561978,102.02247837374165,109.41126224033344,105.75540647606931,104.75681984724186,124.97549278907141,97.37412582162361,0.9463386273760789,1,0.12646336345146214,303.0,260.0,268.4625,1.1286492526889231,0.9684779065977558,0.23051288347873042,1.0,0.685410766981849,48,15,64.70879653458577
101,College of Charleston,CAA,13-4,111.7977031800057,77,104.38511512775065,145,0.6876047902946809,101,23.34077799488954,7.659222005110463,14.340777994889535,3.659222005110464,4-0,0.4657110267457627,0.47020247335915766,0.4511138252522291,0.43605300625437676,0.47020247335915766,0.4113895022342573,0.8882473624922389,0.8682740521747427,107.08909465396127,107.0888716967006,105.822110021628,108.05990748035401,115.94651536134755,104.59840132322388,115.60143047806595,106.71489425690284,0.7150130301825649,1,0.07994300585403302,340.0,293.0,285.825,1.1895390536167236,1.0251027726755884,0.400039695657694,1.0,-0.679610911775378,75,58,71.8837639406249
102,Duquesne,A10,9-7,109.0059226874807,122,101.87276435845735,95,0.6853119479923571,102,17.460420523216378,13.539579476783626,7.549415902193475,10.450584097806523,0-4,0.5684996105797698,0.5043069768164191,0.7610775118698222,0.5805057253609209,0.48266283696473367,0.6511700336470565,0.8126018693687093,0.8674020565496271,108.46296810384668,103.84371801521792,108.69847258239587,104.21842485409132,97.58393768504968,96.938329623896,114.01401413465537,110.74751506472367,0.5828020070740207,2,-0.030599547123392856,251.0,287.0,278.0125,0.9028371026482622,1.032327683107774,0.6197678970119805,0.0,-2.8063987172536984,134,236,67.93341122148739
103,Charlotte,Amer,10-7,109.47483012266598,109,102.40580639865647,107,0.6830100141690381,103,18.300480725480075,11.699519274519927,12.30048072548007,5.69951927451993,4-1,0.5339538096057137,0.5101074140391332,0.591185158965507,0.5286285121204389,0.5101074140391332,0.5409759108413094,0.8336145120998019,0.828012227918513,107.90861390370745,104.33586655395304,107.59522418255328,105.20837657324196,113.83589459529325,102.41145304871456,103.7284857730604,98.96648625322806,0.631916689790539,4,-0.019547642317759517,355.0,347.0,323.33750000000003,1.097923995824796,1.0731820466231103,0.5216646615627718,0.8,-2.5106399008819587,123,219,63.44072255791761
104,VCU,A10,10-7,109.75582635998477,105,102.73834777646877,112,0.6813181244231665,104,16.897812679438918,14.10218732056108,8.897812679438916,9.102187320561082,2-2,0.5358815127470775,0.5165726698035588,0.5986352523135133,0.5959011157723575,0.5165726698035588,0.653193882305379,0.8121180881393044,0.8540450454198946,106.60112553966928,105.19472603263038,108.44358578664325,104.3169569160609,105.93670412950308,105.27977448586333,135.30744351713068,114.1450018519296,0.8760906770884168,2,-0.051541051083584866,285.0,288.0,266.9,1.0678156612963658,1.079055826152117,0.6687820623030547,0.5,-3.1518843663585017,145,266,65.67996212839586
105,George Mason,A10,13-5,108.359275097319,136,101.44850725952453,87,0.6808892006670367,105,19.801026401867485,11.198973598132518,8.801026401867484,9.198973598132516,2-3,0.46625943380394425,0.4227190282433446,0.5794644882615035,0.543368964844235,0.4227190282433445,0.6305050301671002,0.8312250844041047,0.8636427462699807,107.32769790064481,107.58616681438725,108.00181291475293,105.45683281164855,102.59008475539584,101.14349864990368,114.04946962744691,113.14436091091208,0.5228913099446786,2,0.053086212616722084,338.0,335.0,326.1125,1.0364521445820076,1.0272528651922266,0.650136007823099,0.4,-1.1638263474557589,88,84,64.909135649995
106,Arkansas,SEC,10-7,109.42031381146086,111,102.5267667371125,109,0.678815907410551,106,15.138298974224382,15.861701025775616,6.138298974224381,11.861701025775616,1-3,0.620832452673569,0.5495832610494037,0.8523923254521067,0.6875296727470868,0.5495832610494036,0.7871576367509695,0.7076425232811634,0.8193469308597365,110.37434075484315,104.02968107718068,112.11394055361818,102.55732120873012,99.1850907513745,98.17139767313097,104.94898605622858,101.98370085373439,0.5816634759870055,6,0.05479334858176066,263.0,326.0,293.15,0.897151628858946,1.112058673034283,0.7685191542649303,0.25,-1.3919798514339472,95,78,70.595693387017
107,Arizona St.,P12,10-7,104.30270798460478,204,98.09428536274672,41,0.6694579459373672,107,15.436112400091567,15.563887599908433,9.436112400091568,10.563887599908433,4-2,0.668491557426187,0.6261205570482569,0.7461717247857255,0.7043803260072664,0.6261205570482569,0.7474231989347213,0.7115910338880377,0.7664253564670094,109.33386561162094,101.28082747274541,110.85880869437158,100.8759403962312,109.08617796246506,99.02434494845993,102.3305678516665,98.51164469111215,0.6076362861497487,6,0.11403202095008019,438.0,435.0,420.5875000000001,1.0414004220287096,1.0342675424257732,0.7479595449985765,0.6666666666666666,-0.9262762429989866,83,22,69.58720323519364
108,UC San Diego,BW,11-6,111.29987825590109,83,104.73835235431798,155,0.6679155135730941,108,21.386729602574174,10.613270397425831,15.38672960257417,4.613270397425828,5-0,0.3876134032159452,0.4140101555906816,0.32426119751657784,0.4142101906846386,0.41401015559068133,0.414330211741013,0.8908520009853838,0.8675980372840602,104.65234061944317,106.9708772674587,103.8008291295533,106.17182824223363,119.93485540799273,104.01523741683143,104.25659220687203,103.27353175946713,0.5272107723302577,2,-0.06511853325169381,405.0,329.0,330.625,1.2249527410207939,0.9950850661625709,0.4443532164824914,1.0,-3.085906128164963,143,292,65.45157254987487
109,Drexel,CAA,12-6,106.72123632572959,159,100.44818490232558,69,0.667444321347308,109,20.382680936017195,10.617319063982807,13.382680936017191,4.617319063982808,5-0,0.40614438568668737,0.452570468957678,0.2854365691821116,0.4415339285665047,0.452570468957678,0.43356309383954617,0.8771036949980743,0.8583005368709564,105.21960325711923,108.13110338173279,105.60502965281157,107.60060697358014,113.6625578543885,99.6482681303754,108.10652477716246,99.02787987790697,0.7327715435452127,2,-0.030353201972665556,410.0,315.0,327.1,1.25343931519413,0.9630082543564659,0.49053483409240567,1.0,-2.785959493318307,133,235,63.815262744174916
110,St. Thomas,Sum,13-6,109.18806592243644,119,102.86458876017565,113,0.6650922603055626,110,22.19511588790617,8.804884112093832,12.19511588790617,3.8048841120938306,3-1,0.32611107228298275,0.31698700261832596,0.36032633352544574,0.3348141969164775,0.31698700261832596,0.35152719157099455,0.9145628749193484,0.8970762769176409,104.37485840818498,108.68774946995265,105.17452734738501,110.38474780953517,113.06922927189976,98.86793309541497,124.75181699170389,109.5383915022727,0.8169156471400778,1,-0.07518294762660149,314.0,258.0,263.225,1.1928958115680501,0.9801500617342577,0.34859414425284413,0.75,-3.3255609954738476,152,306,63.0407349728188
111,Georgia Tech,ACC,9-8,110.23240623657509,102,103.85843012891951,136,0.6648459930951599,111,14.345464691547262,16.654535308452736,7.3454646915472654,12.654535308452738,2-4,0.6446044546082763,0.5717847323469202,0.7781072787540954,0.6952476560611317,0.5717847323469204,0.7631522641039478,0.7225117854814688,0.7900966208839668,109.64700265311274,103.11964453935944,110.03734491874775,101.39539138335346,117.32614455216883,106.82358059567157,112.74012313547502,101.6084990682526,0.7677267144945001,7,0.05317648465831365,470.0,494.0,426.26250000000005,1.1026069616726781,1.1589102958857511,0.7567429721110274,0.3333333333333333,-1.7907023800294528,105,83,67.62156217589029
112,Loyola Chicago,A10,12-6,103.59432211142322,217,97.70808927169507,37,0.6621139477376519,112,18.709214678794783,12.29078532120522,10.70921467879478,7.290785321205222,4-1,0.48197850240939566,0.41001743546220276,0.6690772764720971,0.5412481865856511,0.41001743546220265,0.6360259512859193,0.8310519914703677,0.8682450999401572,106.34566418630365,105.75148425987724,107.71488025031054,105.14303929331417,103.61779023582035,93.28953860026286,123.70838574089696,120.04090903325897,0.5856682349935335,3,0.023567294792119164,365.0,351.0,360.44999999999993,1.0126231100013874,0.9737827715355807,0.6233139031373895,0.8,-1.9980190754300762,109,126,69.24044901904455
113,Liberty,CUSA,11-7,110.43379078294294,96,104.41251966649676,146,0.6558299366125002,113,20.513470374008083,10.486529625991919,9.513470374008081,6.486529625991918,0-3,0.45190020786249896,0.4187548357557958,0.6176270683960152,0.4286261235638818,0.4187548357557958,0.4378804558839624,0.8751116466015333,0.8494220039161605,106.13571467546423,104.78313384920132,103.29042052160422,104.40029571743892,99.88833219116282,101.33462412672127,99.16314147292533,115.7351310251055,0.1446510585843804,2,-0.03153634453777787,195.0,211.0,211.31249999999997,0.922803904170364,0.9985211475894707,0.3964004683811809,0.0,-2.9109374737255056,138,239,64.15684433538839
114,Oklahoma St.,B12,8-9,106.31326809087312,167,100.60567724884717,73,0.6535286309592705,114,11.686168461143435,19.313831538856565,3.686168461143437,14.313831538856565,0-4,0.531278189636854,0.41939387804887157,0.8949022022977973,0.6713451344843577,0.4193938780488717,0.8533099307988753,0.688001385062344,0.8881728987425115,106.77821140077943,104.75766535378962,109.81940604687676,100.76666641147231,102.70189638204195,104.9621440679476,105.36285014353516,107.8390523586489,0.43360883013674284,5,-0.11576112526627591,251.0,321.0,271.5375,0.924365879482576,1.1821571606131749,0.8414264246563263,0.0,-4.254723068542691,184,343,67.3687362318546
115,Cornell,Ivy,12-3,114.73491735699469,51,108.65212860566382,239,0.6516819614001519,115,20.530236890027474,7.469763109972531,9.530236890027469,4.469763109972531,2-0,0.41321850150047396,0.41911075935612463,0.37491882543874466,0.42664392404584095,0.3891742765449727,0.46411357154670946,0.8705514807578374,0.8675131363597512,103.45808690998989,105.19476227216565,100.66062599042293,101.83031340686523,114.10291287897365,104.5935889645317,116.9277289194843,116.66473747649175,0.5064733121167695,1,0.11772915501181302,168.0,139.0,136.2625,1.2329144115218789,1.0200899000091737,0.4789793625647036,1.0,-0.15768959545446448,60,21,72.40985902463167
116,Seattle,WAC,10-7,104.08324502709411,209,98.61797697544841,46,0.6502823670697148,116,19.427290389847197,11.572709610152808,12.427290389847192,7.572709610152803,3-3,0.3998309071746405,0.4261867286976606,0.3515119010491037,0.42146569661956895,0.42618672869766006,0.418869128976619,0.8967179711898462,0.8812291529615298,103.11017574607018,106.40203521657966,103.43791794131513,106.14129233331367,96.03056591931424,98.70058488139874,102.78466828613128,89.21917882202337,0.835855966339315,1,-0.1251405280923531,418.0,401.0,422.3125,0.9897883676187658,0.9495338167825959,0.4477365123741255,0.5,-4.333086841313566,191,348,67.276756684228
117,Missouri,SEC,8-9,111.06014472472339,88,105.25538170190177,161,0.6496147869722418,117,12.511955572168533,18.48804442783147,4.5119555721685325,13.488044427831468,0-4,0.5724222203549597,0.49244822771039654,0.8323376964497896,0.6694315002008681,0.49244822771039654,0.7972527525550972,0.7066612202877122,0.8022248119833767,109.29632162127943,105.31732689381982,111.36729750578577,103.11416663305049,112.47091177422828,105.39220035975563,109.93149181470402,104.32877161712415,0.6460147759990671,4,-0.05964662935924192,289.0,329.0,276.26250000000005,1.0461065110176009,1.1908963395321477,0.7872284828708994,0.0,-3.2927783769057144,150,279,66.82583520616893
118,Hofstra,CAA,8-9,108.50707810003544,130,103.00281624719251,121,0.645354111661242,118,17.712983416764,13.287016583236,10.712983416764002,7.287016583235996,1-3,0.5363765841455246,0.5545754498303685,0.4772302706697818,0.4779658581782322,0.5545754498303685,0.42263670865168945,0.8508344916273283,0.7878027362403519,110.45076885426799,106.87991802568915,107.82360888472645,108.03074847980474,99.01710421198086,103.5635010734456,109.45535527781715,106.33469841578425,0.5824012620731789,3,-0.09874261589582967,273.0,284.0,273.4125,0.9984912906322863,1.0387235404379829,0.40703854807509166,0.25,-4.497921186158119,199,328,66.72791315955948
119,High Point,BSth,15-4,116.99205413383265,29,111.38648364238611,287,0.6375278580404575,119,23.55693506754719,7.443064932452809,12.55693506754719,3.44306493245281,4-0,0.3581541017657946,0.35136068784059954,0.3836294039852761,0.3687431939547693,0.35136068784059954,0.38503929343680354,0.9171359563684622,0.9157610233360303,104.27065163173481,108.79278468900618,104.00535168713603,108.78810718200069,118.04865450443431,113.04770084074644,100.82116828910249,92.27732082945893,0.7346460593228588,1,0.050554636554915766,340.0,309.0,279.85,1.214936573164195,1.1041629444345185,0.38550925658731267,1.0,-1.5048922311404285,100,89,67.8747231263162
120,UNC Wilmington,CAA,11-5,112.29814708775389,71,107.07033750918526,195,0.6337227303084059,120,21.00398467760442,8.996015322395577,12.003984677604423,5.9960153223955786,2-2,0.45803064906580165,0.4284378673221494,0.5468089942967586,0.42415785583323307,0.4284378673221494,0.4213045148406223,0.879083352105524,0.843849264480461,107.85963962438493,104.87332048404394,106.13027039550524,107.39265523554766,107.69470981340923,106.29108809211209,110.57046031310914,81.20508542847709,0.9720710084021027,1,0.07705467922222897,275.0,275.0,261.125,1.0531354715174726,1.0531354715174726,0.3854460921388691,0.5,-1.3802189086606296,93,62,67.26003001517019
121,California,P12,6-11,111.65260727454455,78,106.51827542885906,187,0.632131344149293,121,11.037122806855097,19.96287719314491,7.037122806855095,12.962877193144907,2-4,0.6128983263120493,0.524954499742056,0.7741286750237036,0.6756818055031694,0.5249544997420557,0.7585818236717816,0.7301075820830422,0.8358051848164537,108.36019776130466,103.13982559290456,110.1067893883516,101.81920568013777,111.04368032777252,102.57521422359343,109.09547165144258,101.86485017851862,0.6875369099536431,4,-0.14586652296385744,445.0,468.0,431.675,1.030868129958881,1.0841489546533851,0.7519188873781008,0.3333333333333333,-5.5897799840549105,238,358,68.11597413371099
122,Akron,MAC,13-4,108.31272828186995,137,103.41063976286006,130,0.6300940760142041,122,22.46446808733108,7.535531912668915,14.464468087331085,3.5355319126689158,5-0,0.43198903738537053,0.4924658451087989,0.28684469884914243,0.4025173348496383,0.4924658451087991,0.342551661343531,0.8948834449346691,0.8386686250426397,106.82263751359135,107.21364000879332,106.11529972693488,109.00502648435852,108.88198511897909,102.87469776388323,97.55461957751234,92.15715591074584,0.6580342705001957,2,0.11215940939034275,389.0,319.0,331.0875,1.174915996526598,0.9634915241439197,0.3639774161490651,1.0,-0.6766003951267532,74,24,65.67964573402762
123,Tulane,Amer,11-6,112.86573614150714,65,107.96185203458651,220,0.6250037040270399,123,17.14441578953149,12.855584210468509,8.14441578953149,9.85558421046851,2-3,0.46667666604527747,0.4012063219561173,0.6238054918592619,0.5405226416151745,0.4012063219561173,0.6334001880545458,0.82048580141787,0.891708450863435,105.38625373625189,105.68683133621654,107.26205351936251,104.59454586900556,108.01348153996241,103.17563449271316,108.21651118456744,114.56746114504075,0.3416739113810872,3,0.018984884386442857,387.0,384.0,363.625,1.0642832588518392,1.0560330010312822,0.6370904558219628,0.4,-2.372904245211041,121,137,73.44695969953068
124,Eastern Washington,BSky,9-7,111.30025480979259,82,106.79998974718112,191,0.6164832242291258,124,19.4997236608877,11.5002763391123,13.4997236608877,4.5002763391123,3-0,0.49351950482374635,0.5460521419491113,0.26587807728049795,0.43943341051070256,0.5460521419491113,0.3624309933607408,0.8437686241110856,0.7337016230575917,108.34783779871817,104.74149272528363,106.30277691652276,107.14779537234277,113.73181508554602,93.33720277305676,101.95439470275535,103.04479992979722,0.4694531446658475,5,0.015575924616695214,257.0,176.0,210.8,1.2191650853889942,0.8349146110056925,0.3817415765767895,1.0,-2.137922129428011,116,148,70.03936318118636
125,Montana,BSky,11-6,110.35580550934804,99,105.96470406244583,178,0.6146597983003095,125,21.114360883111814,9.885639116888182,12.114360883111818,5.885639116888181,2-2,0.424493047561666,0.44202603316335876,0.3675108443561648,0.39592501486072973,0.44202603316335887,0.3626298349754976,0.873153869931687,0.8039317032389084,108.69648670607714,106.91642151180754,105.97460300784832,107.91885078310911,109.95761845913117,109.80036627384533,97.08221883034003,104.76652368667517,0.29400225165844296,3,0.01248107292215328,321.0,306.0,276.975,1.1589493636609802,1.1047928513403735,0.3612352608667355,0.5,-2.1020530012554786,115,154,67.62387443504743
126,Wright St.,Horz,9-9,118.24591044686937,21,113.70528001254058,322,0.6107107869954954,126,18.815632728946895,12.184367271053109,13.815632728946891,6.184367271053106,4-3,0.4343727652551211,0.46461110881953,0.3868553682253359,0.3920362338347784,0.4646111088195297,0.35212005259316553,0.8994284277442597,0.8514542891858697,106.38743735288239,106.98218150494614,104.86759554570419,108.73555785343713,119.46869933984962,113.41408679915288,116.69464373087358,115.16809126292942,0.5377855802748023,1,-0.13388070740997082,623.0,578.0,505.3125,1.232900432900433,1.1438466295609153,0.3334164210989199,0.5714285714285714,-5.518334107480671,233,352,71.09838613335921
127,Weber St.,BSky,11-6,110.91189774001477,90,106.735831158221,190,0.608583393215942,127,20.9703554049475,10.029644595052503,11.970355404947494,6.029644595052503,2-2,0.39651386050909365,0.40286146045263815,0.37588416069257413,0.37988581907931773,0.40286146045263793,0.36329230030969767,0.8934897027416084,0.8529426893445093,104.74329134358517,105.0026167383885,104.40885761754534,107.53786789732683,111.80532686237578,107.30990957389909,99.71872638941579,92.83119175697828,0.6948863615133817,2,-0.016797365226299044,314.0,267.0,269.17500000000007,1.1665273520943622,0.9919197548063525,0.35969462591459006,0.5,-2.854980305126345,136,214,64.08990699842782
128,Davidson,A10,11-6,106.36008505760543,166,102.6846101005349,110,0.5997523413626842,128,16.976377542304647,14.023622457695357,6.976377542304645,11.023622457695355,1-3,0.4649815030343457,0.4254115646586285,0.5935838027554264,0.5542790894266707,0.4254115646586284,0.6473500795369236,0.8077408715446915,0.8492749797013561,107.61931920483441,105.98967144401493,108.48467172811495,104.22194561459123,101.82173333127099,103.69587957766039,109.6843742308778,116.83670489280306,0.3259722276458548,3,0.04352170119688481,291.0,303.0,284.98749999999995,1.0210974165533577,1.063204526514321,0.6627118729030655,0.25,-2.1837825597091958,118,104,66.36796246381536
129,Santa Clara,WCC,12-7,107.13440388056105,154,103.4411248899338,131,0.5995133481443348,129,19.258619995290864,11.741380004709132,10.258619995290868,5.741380004709132,3-1,0.5682105342277852,0.5361610345983825,0.6883961578380462,0.5264037790023136,0.5361610345983826,0.5172563518809993,0.8068905459932645,0.8087231399660679,108.11657081333526,104.66799469999405,106.74942507177055,105.2581383255875,103.15809756080269,102.04414937882211,104.5907426681042,114.87080792038304,0.25385438074263644,4,0.1353343679416676,272.0,278.0,268.25,1.0139794967381175,1.0363466915191053,0.4602097498953168,0.75,-1.378159885943584,92,12,69.61766123342625
130,Delaware,CAA,10-7,108.21624180403347,139,104.54479330719289,149,0.5979503575723817,130,19.670444044609454,11.329555955390548,11.670444044609452,6.329555955390549,2-2,0.42344940608643294,0.41935226345318166,0.4367651196444995,0.4094521144862262,0.41935226345318166,0.4023020068989809,0.8944405531117122,0.8814936311955387,105.29099208734162,107.2602230898944,105.15646468814724,108.51128900230124,102.23307811334915,101.60670962959031,130.78803244763083,102.02322157422837,0.9456455399815568,1,-0.043016465651264935,293.0,270.0,276.4375,1.0599140854623559,0.9767126384806692,0.3924554032574041,0.5,-3.788254886648701,166,252,68.27816659092137
131,Western Kentucky,CUSA,13-4,102.34662934595957,239,98.88493578437726,48,0.5976534766929712,131,21.297774897463373,8.702225102536623,10.297774897463375,5.702225102536625,2-1,0.38573899669034006,0.35986975116553854,0.5064621424727471,0.40528490055780414,0.35986975116553865,0.4450231562760364,0.9027790035411184,0.9117465579728903,105.49553397917234,106.79741428853856,103.4004408960116,105.31123715879643,101.02716764584864,98.51291645245827,0,0,0,0,0.08419269127366524,224.0,215.0,225.52499999999998,0.993238000221705,0.9533311162842258,0.43084492869218,0.6666666666666666,-1.5040111882006124,99,51,75.1644256929317
132,Youngstown St.,Horz,13-6,107.58971759656889,146,103.95886614905561,137,0.5974358509369752,132,21.75850714837725,9.241492851622741,13.758507148377259,6.241492851622743,5-3,0.3589374770267826,0.3276742771165711,0.4019243769033234,0.34428573511969324,0.3276742771165713,0.3534220370214104,0.905154505553371,0.8688938538001035,107.18928483203324,109.02218446941453,105.71474195904433,110.48759011497799,108.4257681362778,103.28791214280302,99.14046016140699,103.39435198001932,0.381509497676573,2,-0.008743220405328156,638.0,584.0,565.0625,1.12907864174317,1.0335139918150646,0.32108714376680175,0.625,-2.9041005403923332,137,195,69.26048146920958
133,Murray St.,MVC,8-10,111.41213728770097,80,107.76606407790746,212,0.5945108615613678,133,13.956440542625272,17.043559457374727,10.95644054262527,9.04355945737473,5-2,0.48529296974615743,0.4474536047546264,0.5447548290185632,0.541367753584533,0.4474536047546264,0.5930205354409815,0.8210794570518103,0.8564446547838128,104.23546897987448,103.57779385729448,106.57411443941933,103.69655191934142,118.05984767164423,102.88066154295254,118.09166568939938,120.74490702194564,0.4364657821684456,2,-0.14188771373544262,527.0,461.0,459.9625,1.1457455770850886,1.002255618664565,0.6190097619761299,0.7142857142857143,-6.190716594088246,263,357,65.95509688804536
134,UNC Greensboro,SC,13-5,106.6616863517371,162,103.6041824429745,133,0.5828465071664575,134,21.146831794684214,9.853168205315786,12.146831794684214,5.853168205315784,4-1,0.42969731232323916,0.4110396661190626,0.47820719245409826,0.4297844348238676,0.4110396661190626,0.44332232333289334,0.8807332404884365,0.872906409743623,106.96415711795844,107.57605853476016,105.80424129707306,107.81230517016152,106.3849272561099,96.736912508308,85.68144589449108,101.78901903263665,0.12120608044064558,2,0.10014725926989765,362.0,322.0,332.9625,1.0872095205916583,0.9670758719074971,0.42990506597858374,0.8,-1.4873435372220127,97,37,65.33981462398074
135,Belmont,MVC,11-7,109.34349205487825,115,106.22005168041085,182,0.5825585215547527,135,17.406774615063263,13.593225384936737,10.406774615063263,9.593225384936737,4-3,0.5262158760011035,0.4715535427630431,0.6121138282323414,0.5461976166069258,0.4715535427630431,0.5872518572210612,0.8104004420246559,0.8233710797964754,108.14313847274911,104.45690550492893,107.72306755576706,104.13075697834233,106.53970103523127,98.69829689639246,106.0480110524574,112.8260337726117,0.32905006790807456,3,0.07777369857312377,520.0,513.0,500.67499999999995,1.0385978928446598,1.0246167673640587,0.5738646420611412,0.5714285714285714,-2.0724534315168723,112,61,71.64133116147721
