rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,ajdt
272,Grambling St.,SWAC,20-14,97.67246291092927,306,106.00914455970431,191,0.2805135867256556,272,20.350981586176044,14.649018413823955,14,4,14-4,0.32884145288824557,0.5573004099682496,0.1829108815294699,0.3314152669663017,0.5573004099682496,0.1829108815294699,0.8623853523353393,0.68207014,100.21390408110945,105.90880204107091,100.29738464377525,105.90710588126768,98.50924899643185,106.91470922681614,90.74733374,110.16961764172588,0.097059389,6,0.062473467176405006,1254,1171,1218.6000000000001,1.0290497291974396,0.9609387822090923,0,0.7777777777777778,-8.025751591,162,52,64.90049649001416
273,Binghamton,AE,15-15,101.24099605879935,248,109.90764623766718,273,0.27997783,273,15,15,7,9,9-Jul,0.3610174413640656,0.34106373247924676,0.3788476523598546,0.3610174413640656,0.34106373247924676,0.3788476523598546,0.8945394080630027,0.861920573,101.33405386042345,106.04125594543278,101.33405386042345,106.04125594543278,101.09000539742405,110.34795238825699,97.46951932342773,95.32980270803976,0.5634727146761735,2,0.035376205,1114,1168,1096.025,1.016400173,1.0656691225108916,0,0.4375,-10.58832822,217,95,66.51606348130012
274,Portland,WCC,21-Dec,103.49677935692972,212,112.37531508286611,328,0.27959050959107157,274,12,21,5,11,11-May,0.501599455,0.4152308587797727,0.5683936979366134,0.501599455,0.4152308587797727,0.5683936979366134,0.8248584552621385,0.8816641562411801,106.9374399,104.95569605713858,106.9374399,104.95569605713858,105.83353404087983,114.73546508696126,103.24116942638798,118.14467201660356,0.17498730247422203,5,0.020192653156003326,1119,1313,1090.4875,1.0261465628904505,1.2040486479670789,0,0.3125,-13.25768892,277,125,67.64139960202307
275,New Mexico St.,CUSA,13-19,99.07948476882063,283,107.80278278461168,227,0.2748043118203771,275,13,19,7,9,9-Jul,0.4693052835333244,0.44045200148927516,0.4885996420103938,0.4693052835333244,0.44045200148927516,0.4885996420103938,0.8526323148783509,0.8245377452766699,105.06251646499149,103.10223517331356,105.06251646499149,103.10223517331356,99.92516061,108.0742483344426,121.28832971544658,127.99194047474613,0.35008581972075486,3,0.040143683440443834,1034,1137,1067.7124999999999,0.9684254890712622,1.0648934052940282,0,0.4375,-12.47684523,265,91,66.15523470001283
276,Utah Tech,WAC,20-Nov,99.00703011,284,107.74746621926329,225,0.27430432575584457,276,11,20,7,13,13-Jul,0.45525558297349966,0.4349182992065465,0.466441089,0.45525558297349966,0.4349182992065465,0.466441089,0.8624691213493649,0.8252095764469218,103.38817835578187,104.5374554936339,103.38817835578187,104.5374554936339,99.68798582344195,106.61581215803969,98.77970822442208,117.67934650285322,0.11781146485602434,2,-0.007597591,1403,1518,1438.35,0.9754232280043106,1.0553759516112213,0,0.35,-14.04790771,300,191,70.21414317
277,Oral Roberts,Sum,19-Dec,102.15317396523352,229,111.26033091445231,305,0.2724766951404977,277,12,19,5,11,11-May,0.42027392050254087,0.47568658288411725,0.378975803,0.42027392050254087,0.47568658288411725,0.378975803,0.87052229,0.8004444561233645,105.5399821531715,106.76133434929189,105.5399821531715,106.76133434929189,99.71236189673874,111.84344140441425,121.52955697784715,112.55081068227793,0.7073723895609294,3,-0.016826552,1156,1238,1117.6375,1.0343246356712261,1.1076936842222993,0,0.3125,-13.43315486,283,226,67.61855866276328
278,New Hampshire,AE,16-15,97.63208972742325,308,106.35455477491897,199,0.27208304728132515,278,16,15,7,9,9-Jul,0.41492466323035826,0.44911619888866944,0.3798256569469735,0.41492466323035826,0.44911619888866944,0.3798256569469735,0.8611535863505636,0.7924833674691966,103.26134988933771,105.53130420129091,103.26134988933771,105.53130420129091,96.49823731358173,108.78891998941188,101.43253036065565,97.06009569311502,0.6240397159858262,2,0.11902386657081826,1145,1219,1169.2875000000001,0.9792288038656018,1.0425152069101908,0,0.4375,-9.33481131,187,6,71.28206142922964
279,Kennesaw St.,ASun,15-16,103.56986400012707,209,112.83634146802595,334,0.2718099953074556,279,15,16,6,10,10-Jun,0.33142977095796267,0.3628259383292451,0.31316867416045735,0.33142977095796267,0.3628259383292451,0.31316867416045735,0.9232583184302044,0.8951571279364637,104.0703057345467,109.42953445444549,104.0703057345467,109.42953445444549,102.5833606002337,113.3798619645776,0,0,0,0,0.015627396325221588,1285,1320,1183.85,1.0854415677661866,1.1150061240866664,0,0.375,-12.46663627,263,134,73.99229255568859
280,Central Connecticut,NEC,20-11,99.55226443637287,275,108.53021486358128,242,0.2703244448238567,280,20,11,13,3,13-3,0.2558738076535588,0.36762397860408946,0.18233680331422847,0.2558738076535588,0.36762397860408946,0.18233680331422847,0.9360331197069616,0.8856292432846395,97.95921102,109.0835022688257,97.95921102,109.0835022688257,100.58458061640205,108.03658619758306,0,0,0,0,0.068896462,1155,1060,1093.2,1.0565312843029637,0.9696304427369191,0,0.8125,-8.084108837,164,44,66.65628260527443
281,USC Upstate,BSth,20-Oct,99.23689869287318,280,108.26392508141859,237,0.26870279679408904,281,10,20,5,11,11-May,0.41356442212989386,0.40539859260434447,0.42103369379101885,0.41356442212989386,0.40539859260434447,0.42103369379101885,0.8884602754227208,0.8605504521765818,105.26207574694398,106.77717932179273,105.26207574694398,106.77717932179273,101.21371529590404,110.83320849029975,86.36034262720251,102.74446534673076,0.11944054258029539,1,-0.057596501,1131,1204,1096.6875,1.0312873995554797,1.0978514845842595,0,0.3125,-15.16818759,310,302,67.02351951466746
282,Denver,Sum,17-17,105.75782318387901,165,115.3869854388624,352,0.26852727712400526,282,17,17,6,10,10-Jun,0.35806814034741974,0.3197092489602306,0.37946538,0.35806814034741974,0.3197092489602306,0.37946538,0.9004948568291526,0.8755358999800821,104.2341601139257,107.90568033838855,104.2341601139257,107.90568033838855,107.42146199741916,118.90334440400459,122.23253151227836,115.33522602303464,0.6610432593224972,2,0.046188461,1298,1375,1170.425,1.1089988679325886,1.1747869363692676,0,0.375,-12.24283969,255,75,70.42183833462951
283,Presbyterian,BSth,14-18,101.61096607289142,241,110.91765799264931,296,0.2674064236745242,283,14,18,6,10,10-Jun,0.34543606041160985,0.25892702316619215,0.42119444273959633,0.34543606041160985,0.25892702316619215,0.42119444273959633,0.9146897931872888,0.9208383645163729,102.62116303949595,107.73800896788772,102.62116303949595,107.73800896788772,105.18088428957282,112.6330922810069,112.13571777857868,113.26942764750444,0.47111145590210163,1,-0.030677989,1155,1186,1073.0875,1.0763334769997785,1.1052220811443614,0,0.375,-14.02270566,299,253,67.44118444996082
284,Niagara,MAAC,16-16,101.51481465110518,243,110.82485852172974,291,0.26715932220028266,284,16,16,11,9,9-Nov,0.3378521077933281,0.35617782825851496,0.33950808317247405,0.3378521077933281,0.35617782825851496,0.33950808317247405,0.9239188002835947,0.8961534582907966,99.93068354155895,106.8179496013569,99.93068354155895,106.8179496013569,102.72517381153106,109.58137460997254,0,0,0,0,0.036419292,1453,1422,1385.7,1.0485675110052681,1.0261961463520242,0,0.55,-12.35227161,258,94,67.23968220439647
285,Texas Southern,SWAC,16-16,97.63675177875268,307,106.59945270846387,206,0.266983647,285,16,16,12,6,6-Dec,0.3302989033045049,0.6040064581675614,0.18338336956906573,0.3302989033045049,0.6040064581675614,0.18338336956906573,0.8661233780846951,0.666218331,100.77525210224486,107.66094233226764,100.77525210224486,107.66094233226764,97.30107112327659,105.8273396390993,95.01064227188267,103.37813718510365,0.2747504045451381,5,-0.005140298,1312,1200,1256.9375000000002,1.0438068718611704,0.9547014071900948,0,0.6666666666666666,-10.605504,218,181,67.54490405105732
286,The Citadel,SC,21-Nov,100.72018280754978,256,109.98501861520461,274,0.2665932228181025,286,11,21,3,15,15-Mar,0.42066220321028186,0.3449485013605293,0.4769943504732018,0.42066220321028186,0.3449485013605293,0.4769943504732018,0.8861463279287036,0.8913935199340487,104.7011822004131,106.51893597292809,104.7011822004131,106.51893597292809,100.55617331373794,113.09769588931508,89.78433230307553,96.92137060957641,0.2932544925583321,1,-0.054129979,1230,1354,1205.55,1.020281199452532,1.1231388163079092,0,0.16666666666666666,-15.72895205,315,293,65.30705833487352
287,SIU Edwardsville,OVC,17-16,99.65379426402684,273,109.72670822174774,269,0.24836659694861785,287,17,16,9,9,9-Sep,0.30799076927169305,0.374083223,0.25169134507885915,0.30799076927169305,0.374083223,0.25169134507885915,0.913800172,0.8614745146500707,100.64956020220531,108.17964564574552,100.64956020220531,108.17964564574552,99.17572622152574,109.9442914049042,94.08865295966876,92.80526908042026,0.5394034797870777,2,0.011201362,1290,1275,1250.3125000000002,1.0317420644838788,1.0197450637340664,0,0.5,-11.9682806,249,147,66.84852857802585
288,DePaul,BE,29-Mar,100.63948339058311,257,110.85781932032526,294,0.2474807352711237,288,3,29,0,20,0-20,0.7300941774793211,0.5361799795360628,0.8297061234132664,0.7300941774793211,0.5361799795360628,0.8297061234132664,0.6444435688757126,0.7958608603215418,111.96100848997362,99.87173436569346,111.96100848997362,99.87173436569346,100.95546084253913,114.20882204626005,115.03485354065346,122.88308230731913,0.31886792159411287,19,-0.069276139,1259,1737,1370.6875000000002,0.9185171674798229,1.2672472755460304,0,0,-14.8081614,307,322,67.67808211927273
289,FIU,CUSA,22-Nov,99.85708479447851,270,110.11165555249573,275,0.2452365318648432,289,11,22,5,11,11-May,0.4484768102258694,0.3953541773892935,0.4922697715449423,0.4484768102258694,0.3953541773892935,0.4922697715449423,0.8785873463016606,0.877293804,103.17874699658014,104.7929516014359,103.17874699658014,104.7929516014359,101.53358581025243,111.80798935423978,89.50059121,110.71393008210485,0.079724141,2,-0.010983458,1126,1225,1124.7624999999998,1.0011002322712574,1.0891188139718386,0,0.3125,-16.27037296,318,205,70.23656159820966
290,Louisiana Monroe,SB,19-Nov,99.91911001219898,268,110.21524075790157,276,0.244557422,290,11,19,6,12,12-Jun,0.43367305168022763,0.4064980663220213,0.463380752,0.43367305168022763,0.4064980663220213,0.463380752,0.8600959956472329,0.8234367548313163,103.75999294341534,104.66372562576214,103.75999294341534,104.66372562576214,99.09994180386134,109.61869375334963,67.27165876139397,110.88614059798064,0.003181246,1,-0.000160079,1231,1349,1242.6250000000002,0.9906448043456391,1.0856050699124835,0,0.3333333333333333,-13.3200658,281,171,67.01336621
291,Old Dominion,SB,25-Jul,97.75197664731778,304,107.91616345977312,232,0.24276232878338797,291,7,25,3,15,15-Mar,0.46400381813744496,0.4891945730152087,0.4482894637963415,0.46400381813744496,0.4891945730152087,0.4482894637963415,0.8759922016733732,0.8659284106857232,104.92957441350987,105.67361104889378,104.92957441350987,105.67361104889378,96.12644533838143,107.03625666153644,116.32749704337212,120.69356458957651,0.39562657760290487,1,-0.103514918,1273,1383,1306.9875000000002,0.9739955431861436,1.0581585516311363,0,0.16666666666666666,-19.272012,348,352,69.77780531818487
292,Valparaiso,MVC,25-Jul,99.36757961217846,279,109.80087138119313,270,0.24081993302710458,292,7,25,3,17,17-Mar,0.532755399,0.368875028,0.6154617582430182,0.532755399,0.368875028,0.6154617582430182,0.8250226518749821,0.8590369643033223,106.17129169041925,103.81268412787817,106.17129169041925,103.81268412787817,102.61700159438065,111.04826142119882,92.08267777081052,97.08885198,0.3523314508916168,4,-0.065411212,1356,1566,1373.3624999999997,0.9873576714086778,1.1402670452994021,0,0.15,-17.34429553,329,315,67.82846564824925
293,Sacred Heart,NEC,16-16,100.99342761209053,253,111.6369964972377,313,0.24007539080686097,293,16,16,10,6,6-Oct,0.2583964975728988,0.3400948622522456,0.18609382396078844,0.2583964975728988,0.3400948622522456,0.18609382396078844,0.9252973057397522,0.8743041792205778,98.53287478,108.83168640189923,98.53287478,108.83168640189923,104.58779093934851,115.29197077953623,97.61676327627248,102.88357003165966,0.3533581707886904,2,-0.050681797,1223,1159,1112.4499999999998,1.0993752528203518,1.0418445772843725,0,0.625,-12.71851538,269,288,69.17877941226129
294,Wagner,NEC,16-15,95.00154109119484,333,105.01603032587431,174,0.24002749237148657,294,16.434746340722345,15.565253659277653,7,9,9-Jul,0.2721510497467309,0.36525146029174516,0.18609978501834457,0.2727434022956923,0.36525146029174516,0.18609978501834457,0.9257724561427398,0.8659212212686432,98.46459989742746,108.41534428652407,98.66479203797492,108.56405666730397,96.31497303379705,108.2439374282911,90.43583996253221,108.87230890304099,0.10586867086376996,2,-0.002532922,1025,1012,1018.5624999999999,1.0063201816285208,0.9935570963981102,0,0.4375,-11.66698536,241,175,61.27985969210705
295,Boston University,Pat,16-17,97.68673437380562,305,107.99796206757259,234,0.23976182357918532,295,16,17,10,8,8-Oct,0.2780013726678406,0.37173993794597393,0.22194229255793288,0.2780013726678406,0.37173993794597393,0.22194229255793288,0.9420121413213101,0.9095925345331973,98.29329311566387,107.72515358825667,98.29329311566387,107.72515358825667,97.17701475,109.54826575221097,0,0,0,0,-0.009130903,1187,1191,1175.5750000000003,1.009718648321034,1.0131212385428405,0,0.5555555555555556,-14.0998222,303,194,65.79425360202484
296,Tennessee St.,OVC,18-15,97.58222728055809,310,107.90265645869397,230,0.23936895743612968,296,18,15,10,8,8-Oct,0.2866087337533888,0.3240611707238296,0.26623573637586734,0.2866087337533888,0.3240611707238296,0.26623573637586734,0.9231242911407492,0.8818466051567847,100.86062790097537,108.55797931476239,100.86062790097537,108.55797931476239,98.39971719778006,110.24025829002295,105.11724276685848,108.71904646026724,0.4043330570659769,2,0.031875175,1264,1284,1237.7875,1.0211768982963554,1.0373347606111711,0,0.5555555555555556,-11.39224332,233,106,68.25968207
297,American,Pat,16-16,101.98542986293799,235,112.8026547443891,333,0.23879195286444554,297,16,16,10,8,8-Oct,0.28172042898624094,0.36813374595729126,0.22204959502443333,0.28172042898624094,0.36813374595729126,0.22204959502443333,0.9192024203407091,0.857134427,98.82494365009156,108.57334068711206,98.82494365009156,108.57334068711206,101.79214284731349,109.9292053,106.5688317,117.69538624930112,0.2419441040874252,2,-0.014813163,1185,1118,1115.0249999999999,1.0627564404385552,1.0026681016120715,0,0.5555555555555556,-12.38893574,262,220,62.85284812845226
298,South Carolina St.,MEAC,14-18,98.05846020517285,296,108.4916236265534,241,0.23816703849488235,298,14,18,9,5,5-Sep,0.34936526830509884,0.47555998590144327,0.20456750220453124,0.34936526830509884,0.47555998590144327,0.20456750220453124,0.8835378109020119,0.8105050366488986,101.12589408415154,106.89980703403799,101.12589408415154,106.89980703403799,98.55770447962156,108.84420042861738,80.61968235421712,102.29811986916484,0.060727586,2,-0.016103405,973,938,943.4999999999999,1.0312665606783256,0.9941706412294649,0,0.6428571428571429,-12.90352,270,225,68.75116478734188
299,Jacksonville,ASun,16-17,98.42276862593677,293,109.15351312703649,252,0.2332489769115969,299,16,17,5,11,11-May,0.3510662157516302,0.37091355297023915,0.3210025263451187,0.3510662157516302,0.37091355297023915,0.3210025263451187,0.8843439616095867,0.8165527598400397,105.35817330075365,109.47583948445671,105.35817330075365,109.47583948445671,94.41033636346967,108.28725279028457,86.19888247,114.59339798603169,0.036458909579126376,4,0.059864328760740715,1068,1117,1052.1000000000001,1.0151126318790988,1.0616861515065106,0,0.3125,-11.91263534,247,62,65.74690290417642
300,Alcorn St.,SWAC,14-18,105.01864297146835,177,116.46985524392649,356,0.23322533221242256,300,14,18,13,5,13-5,0.3882507525507404,0.7121455178793584,0.16842548938197713,0.3882507525507404,0.7121455178793584,0.16842548938197713,0.8431002636667663,0.6498664496877116,101.5409341379896,106.44264068508124,101.5409341379896,106.44264068508124,106.85268519409493,116.74236606888911,96.12139931942147,114.19809862441866,0.12113658314099167,5,0.014150449,1349,1259,1196.425,1.1275257538082204,1.052301648661638,0,0.7222222222222222,-11.38444845,232,136,66.60928778
301,Delaware St.,MEAC,15-18,94.54154308182186,338,104.95273620777252,173,0.2312237945773058,301,15,18,6,8,8-Jun,0.3046873143329405,0.3966717734922945,0.20555578311756798,0.3046873143329405,0.3966717734922945,0.20555578311756798,0.911529863,0.8549492136552719,100.58108462392597,108.18141732794463,100.58108462392597,108.18141732794463,95.62849960644644,106.55638794312212,93.30473110554945,98.64979961287958,0.3451082226455369,2,-0.019174347,964,956,964.3374999999999,0.999650019,0.9913541680169029,0,0.42857142857142855,-13.99638177,296,231,68.69764581534143
302,Bellarmine,ASun,23-Aug,99.89727778325616,269,111.11585607105826,301,0.22724099122240785,302,8,23,4,12,12-Apr,0.40791953038067197,0.5064437549606089,0.3155530698369812,0.40791953038067197,0.5064437549606089,0.3155530698369812,0.8679452747336366,0.7880811856692217,106.59902568814076,108.24672203000144,106.59902568814076,108.24672203000144,100.09871804439437,114.36338273286327,96.56490912851805,108.6893507231907,0.2042075310777272,4,-0.110788831,1126,1226,1064.5875,1.057686663,1.1516197588267756,0,0.25,-17.38973864,330,354,65.00011997046042
303,Campbell,CAA,14-18,100.40926772466597,260,111.80688708854365,319,0.22505199519173077,303,14,18,8,10,10-Aug,0.3522456934878371,0.26414745401956474,0.41208272188946116,0.3522456934878371,0.26414745401956474,0.41208272188946116,0.9081081586082724,0.9182301443353315,103.18332649608702,108.4323424404147,103.18332649608702,108.4323424404147,102.97644534341212,112.21177901412958,74.30831886117936,86.91697296,0.1415591853477084,1,-0.004170316,1315,1386,1243.4125,1.0575734118806108,1.1146743337388036,0,0.4444444444444444,-13.74516795,288,178,66.29573442352961
304,Northern Illinois,MAC,20-Nov,101.0971059467621,250,112.60356756451495,330,0.22450442907816448,304,11,20,5,13,13-May,0.44364093894719997,0.5315705764069725,0.3801362007818086,0.44364093894719997,0.5315705764069725,0.3801362007818086,0.8622766067956115,0.7855338915127615,105.11294330410296,105.79143604850601,105.11294330410296,105.79143604850601,99.25756635168806,115.0662956946606,105.02717415730957,109.34847155535822,0.38611141411959843,3,0.022148012034980458,1244,1383,1234.1625000000004,1.0079709924746536,1.120597976360487,0,0.2777777777777778,-14.15037168,304,119,68.17137458
305,Chicago St.,ind,18-Dec,96.66813230183641,315,107.7051240524646,223,0.22386145456987236,305,12,18,0,0,0-0,0.3997490227186009,0.3997490227186009,0,0.3997490227186009,0.3997490227186009,0,0.8605955475930103,0.8605955475930103,103.82664824088546,105.85161510402253,103.82664824088546,105.85161510402253,0,0,107.71182081130348,99.56480169516996,0.7118697324785228,3,0.015214511815572429,0,0,0,0,0,0,0,-12.35036493,257,135,65.20236749
306,Southeastern Louisiana,Slnd,15-17,97.95752299,299,109.40914605676853,260,0.21900978015992342,306,15,17,10,8,8-Oct,0.34793533513665303,0.4487830926740623,0.2863735027802545,0.34793533513665303,0.4487830926740623,0.2863735027802545,0.8739783409297066,0.7824964394054472,102.31778649013224,107.34343122005984,102.31778649013224,107.34343122005984,99.78543920638344,110.42467389693334,94.90759052995782,110.83078194405648,0.14385179395867656,2,0.018796109247688875,1260,1255,1205.825,1.044927746563556,1.0407812078867165,0,0.5555555555555556,-11.68822909,242,129,64.70561454276474
307,Le Moyne,NEC,15-17,98.64073437505908,289,110.43423798064975,280,0.2143732843071131,307,15,17,9,7,7-Sep,0.25834336814970166,0.33532875385403127,0.1892983462650443,0.25834336814970166,0.33532875385403127,0.1892983462650443,0.9286878896370534,0.8807397268123431,98.21477281619212,108.32097905955101,98.21477281619212,108.32097905955101,100.42226195192202,111.17378622211616,107.05892161480585,117.4072187818521,0.2571004484622205,1,-0.043290673,1151,1092,1089.2000000000003,1.056738890929122,1.0025706940874033,0,0.5625,-13.75126231,289,279,67.35430630839431
308,Sacramento St.,BSky,24-Oct,97.58508500336549,309,109.50005854896997,264,0.2100200060950469,308,10,24,4,14,14-Apr,0.40776540737771994,0.44956746041208134,0.38281491157160547,0.40776540737771994,0.44956746041208134,0.38281491157160547,0.898225475,0.8577569480254363,104.8463016507481,107.42457429802097,104.8463016507481,107.42457429802097,98.01773792438209,111.7077495,102.44569105567759,101.25337380123112,0.5336062718002257,1,-0.038779453,1131,1249,1123.1875,1.006955650770686,1.112013800011129,0,0.2222222222222222,-18.94999018,343,273,63.924986895615504
309,Jackson St.,SWAC,15-17,99.52751686799499,276,111.70390611418819,315,0.20960608661428973,309,15,17,11,7,7-Nov,0.3471984247221813,0.5929469301556721,0.17416976953884292,0.3471984247221813,0.5929469301556721,0.17416976953884292,0.8704621808884997,0.721028667,101.33568835468098,107.98876050259368,101.33568835468098,107.98876050259368,100.90535739947435,113.12541047240371,104.0603764509694,102.06138919549788,0.555535677,3,0.062188115,1323,1296,1252.9875000000002,1.055876455,1.0343279561847183,0,0.6111111111111112,-11.62562629,237,54,68.69494245907251
310,Idaho,BSky,21-Nov,98.43198577533727,292,110.6373474165519,285,0.20681088849748971,310,11,21,5,13,13-May,0.3731735582471643,0.37188044200532067,0.3831715617632695,0.3731735582471643,0.37188044200532067,0.3831715617632695,0.9064358753871592,0.880273645,103.60590405103994,108.01587583868192,103.60590405103994,108.01587583868192,98.11879367647155,110.54514375263352,98.25999814147777,113.49697044451736,0.16005349917414807,1,-0.034641591,1168,1299,1168.4875000000002,0.9995827939965124,1.1116935354464637,0,0.2777777777777778,-16.64711641,321,260,64.81249692167951
311,Elon,CAA,13-19,101.08573328974336,251,113.63599183543117,344,0.20654807292284433,311,13,19,6,12,12-Jun,0.3803973402551717,0.3728828657298719,0.3988423708935061,0.3803973402551717,0.3728828657298719,0.3988423708935061,0.888729812,0.8617213237357793,103.90394579649897,108.25233817603035,103.90394579649897,108.25233817603035,100.81624617364115,116.04576867425483,105.92955477874328,104.32804353164721,0.5436863470395664,2,0.018146041514984335,1237,1359,1193.1874999999998,1.0367188727672727,1.1389660049237862,0,0.3333333333333333,-14.00603735,298,132,67.58560892
312,William & Mary,CAA,23-Oct,99.52547136694838,277,112.17993151655013,323,0.20158122341607054,312,10,23,4,14,14-Apr,0.37046672420321575,0.2942018545183631,0.4295664405146857,0.37046672420321575,0.2942018545183631,0.4295664405146857,0.9101398689160523,0.9239536636354551,103.09705448494772,107.93136473931165,103.09705448494772,107.93136473931165,97.96479632,110.45717775014695,0,0,0,0,-0.071412262,1174,1289,1177.725,0.9968371224182216,1.0944830074932603,0,0.2222222222222222,-18.61768118,341,327,65.82393729732512
313,Bethune Cookman,SWAC,17-16,96.60697292168337,316,108.98395641229354,247,0.1999955385883093,313,17,16,11,7,7-Nov,0.27623572297831706,0.3874880507389057,0.1932988631346974,0.27623572297831706,0.3874880507389057,0.1932988631346974,0.9208523136895914,0.8479324382746591,98.30205355241212,107.39044239602714,98.30205355241212,107.39044239602714,99.26997130229607,110.96965578884895,89.06956558408481,109.83720646155119,0.082399048,2,0.041660221,1326,1295,1279.5500000000002,1.0363018248603022,1.0120745574616075,0,0.6111111111111112,-12.36490101,260,86,69.39425695006402
314,Coastal Carolina,SB,22-Sep,98.30308224719235,294,111.02671610329924,299,0.19785928179052562,314,9,22,5,13,13-May,0.4077360430765488,0.33133459110965513,0.4547437954226578,0.4077360430765488,0.33133459110965513,0.4547437954226578,0.9039795893173657,0.9326143302553345,103.97594650458214,106.68591117309367,103.97594650458214,106.68591117309367,97.32591473727584,109.72921526809807,0,0,0,0,-0.056005047,1252,1409,1287.8750000000002,0.972144036,1.0940502766184605,0,0.2777777777777778,-17.63185985,332,296,69.25904548905172
315,South Dakota,Sum,20-Dec,102.99147505284759,218,116.3383013289127,355,0.197602708,315,12,20,5,11,11-May,0.3430232219867887,0.2994292608803867,0.3883017184516544,0.3430232219867887,0.2994292608803867,0.3883017184516544,0.9243870910303174,0.9272774812250729,103.10395523327394,108.23581818698293,103.10395523327394,108.23581818698293,102.81485019254279,116.10053113292943,0,0,0,0,-0.013371773,1201,1301,1129.3249999999998,1.0634671153122441,1.1520155845305826,0,0.3125,-16.35526744,319,215,68.77581391
316,Robert Morris,Horz,22-Oct,99.78623554449086,271,112.91497208176747,336,0.19443351477540347,316,10,22,6,14,14-Jun,0.3858103437816756,0.3793454228954227,0.3814188047291863,0.3858103437816756,0.3793454228954227,0.3814188047291863,0.8936418202971411,0.8552761255002157,103.82938738213828,108.17104888467057,103.82938738213828,108.17104888467057,99.57151313954456,113.56821560583546,103.56660292174311,98.33881138242641,0.6446617429475507,2,-0.057159439,1438,1541,1378.3750000000002,1.043257459,1.1179831323115985,0,0.3,-17.18213766,327,300,67.02526900072293
317,Northern Arizona,BSky,14-19,97.77948781,303,110.8448228318923,292,0.19119117493626328,317,14,19,7,11,11-Jul,0.4131290408279475,0.4554170954977529,0.38491006007376743,0.4131290408279475,0.4554170954977529,0.38491006007376743,0.8782743215223218,0.8178247158945673,104.10550508229548,107.45246533071308,104.10550508229548,107.45246533071308,99.64346781,113.70235787303362,93.99306882,107.70963337381893,0.17271494480581495,1,0.12263737734242586,1283,1403,1247.1375,1.0287558508985577,1.1249761954876667,0,0.3888888888888889,-13.46146566,285,5,68.22836082600678
318,Western Michigan,MAC,20-Dec,97.85992142,302,110.9735830175682,298,0.19058960221868862,318,12,20,9,9,9-Sep,0.3973387143052719,0.46077846505805026,0.3429439273688377,0.3973387143052719,0.46077846505805026,0.3429439273688377,0.8922438348525743,0.8438260322157765,102.77855357450058,106.40137454686992,102.77855357450058,106.40137454686992,100.74191132830796,110.5592820494773,99.7441807,97.10183414785395,0.5765818749122124,2,0.047976453,1315,1329,1262.8625,1.0412851755436558,1.0523711013669343,0,0.5,-15.11619898,309,71,68.39762640272771
319,Northwestern St.,Slnd,23-Sep,97.11065308700364,312,110.53912256414985,283,0.18400250572365848,319,9,23,7,11,11-Jul,0.3446038970944863,0.4364803452316742,0.29026840514267144,0.3446038970944863,0.4364803452316742,0.29026840514267144,0.8928291018008954,0.8297355432613297,102.13289138680352,107.96736878742027,102.13289138680352,107.96736878742027,97.91640246615626,107.60660188841969,88.91776622812378,120.9898592433655,0.028142185042254565,2,-0.112748502,1294,1296,1269.1250000000002,1.0196001181916674,1.021176007,0,0.3888888888888889,-18.30991706,339,355,67.46414378840373
320,Eastern Illinois,OVC,14-18,95.21149483512025,331,108.56519330652719,243,0.1810311400435577,320,14,18,8,10,10-Aug,0.3133770160337272,0.36353233525422507,0.28076541987918224,0.3133770160337272,0.36353233525422507,0.28076541987918224,0.8798370256535658,0.783724902,100.61992349152419,106.96383736991031,100.61992349152419,106.96383736991031,96.91037549135575,109.1782249647907,99.06934804302269,97.95578548925863,0.5324529722236697,3,-0.027053088,1226,1262,1223.1125000000002,1.002360780386105,1.0317938864985845,0,0.4444444444444444,-13.09326614,273,244,66.48589678474913
321,Charleston Southern,BSth,20-Oct,93.61583283140637,342,106.77809132084488,212,0.18051498573578922,321,10,20,6,10,10-Jun,0.43505850998159395,0.43489728662642924,0.43203487611909797,0.43505850998159395,0.43489728662642924,0.43203487611909797,0.8527475183433708,0.7828332210443965,106.06332756064656,106.0617637468626,106.06332756064656,106.0617637468626,93.34220003150097,107.00160044726039,106.50118658142193,106.17720203372805,0.5087583982991785,4,0.019528839773507445,1052,1162,1093.45,0.9620924596460743,1.0626914810919565,0,0.375,-14.07174672,301,128,66.73011494455227
322,Alabama St.,SWAC,13-19,91.68131666318448,353,104.83158322795865,168,0.17632901510677654,322,13,19,8,10,10-Aug,0.33046054403501995,0.5377945125634661,0.18349417550384417,0.33046054403501995,0.5377945125634661,0.18349417550384417,0.8767299891080524,0.7401885375590377,100.75019617316704,107.03103182132458,100.75019617316704,107.03103182132458,90.37547342232975,104.80225513010505,96.62337917091646,102.50989218001993,0.3362404207251368,2,-0.029527418,1197,1202,1257.6375000000003,0.9517845961177205,0.9557603045392649,0,0.4444444444444444,-13.80061368,291,252,67.10506293867283
